order_id,product_id,quantity,unit_price,line_total
63116957,19,3,9.43,28.29
63116957,30,4,5.78,23.12
63123511,22,4,4.69,18.76
63123511,27,1,6.33,6.33
63123511,36,2,8.56,17.12
63135213,10,5,6.29,31.45
63135213,19,4,9.43,37.72
63135213,23,5,5.65,28.25
63136518,22,3,4.69,14.07
63136518,29,1,3.09,3.09
63136518,34,5,9.37,46.85
63150706,19,1,9.43,9.43
63150706,26,2,4.09,8.18
63182400,4,5,4.28,21.40
63182400,5,2,1.98,3.96
63182400,7,5,1.54,7.70
63182400,8,3,4.72,14.16
63195623,5,1,1.98,1.98
63195623,8,3,4.72,14.16
63195623,10,3,6.29,18.87
63195623,16,4,7.54,30.16
63195623,32,1,4.21,4.21
63201400,5,3,1.98,5.94
63213298,28,5,9.16,45.80
63213298,29,3,3.09,9.27
63214627,6,1,4.87,4.87
63214627,14,1,6.56,6.56
63214627,36,3,8.56,25.68
63256105,15,4,5.65,22.60
63258297,8,1,4.72,4.72
63258297,9,1,1.51,1.51
63258297,21,5,3.97,19.85
63258297,33,2,9.95,19.90
63259832,20,1,7.42,7.42
63278136,23,1,5.65,5.65
63278136,32,4,4.21,16.84
63319210,8,2,4.72,9.44
63319210,30,1,5.78,5.78
63319210,32,4,4.21,16.84
63319210,36,4,8.56,34.24
63325880,9,2,1.51,3.02
63325880,16,1,7.54,7.54
63325880,32,3,4.21,12.63
63336161,12,3,8.38,25.14
63336161,23,5,5.65,28.25
63336161,25,1,1.53,1.53
63354068,25,1,1.53,1.53
63372034,9,3,1.51,4.53
63372034,12,1,8.38,8.38
63392933,13,1,3.98,3.98
63392933,25,5,1.53,7.65
63392933,29,5,3.09,15.45
63406306,1,2,6.51,13.02
63406306,7,1,1.54,1.54
63406306,15,1,5.65,5.65
63406306,19,2,9.43,18.86
63421616,1,4,6.51,26.04
63421616,25,1,1.53,1.53
63424641,23,1,5.65,5.65
63424641,31,4,3.62,14.48
63424641,33,2,9.95,19.90
63425983,3,5,3.63,18.15
63425983,16,3,7.54,22.62
63425983,25,5,1.53,7.65
63425983,28,3,9.16,27.48
63425983,36,5,8.56,42.80
63432077,25,4,1.53,6.12
63432077,31,4,3.62,14.48
63460721,2,4,1.79,7.16
63460721,16,5,7.54,37.70
63460721,19,4,9.43,37.72
63460721,23,1,5.65,5.65
63460721,27,2,6.33,12.66
63494483,32,1,4.21,4.21
63498821,10,4,6.29,25.16
63498821,17,5,0.51,2.55
63498821,28,4,9.16,36.64
63502438,2,5,1.79,8.95
63502438,10,4,6.29,25.16
63502438,28,2,9.16,18.32
63525509,12,2,8.38,16.76
63525509,20,4,7.42,29.68
63525509,25,4,1.53,6.12
63525509,30,4,5.78,23.12
63529963,7,3,1.54,4.62
63529963,8,5,4.72,23.60
63529963,19,2,9.43,18.86
63529963,30,3,5.78,17.34
63532591,26,2,4.09,8.18
63532591,27,4,6.33,25.32
63541692,20,1,7.42,7.42
63541692,31,4,3.62,14.48
63542629,10,2,6.29,12.58
63542629,12,4,8.38,33.52
63550789,2,2,1.79,3.58
63550789,3,4,3.63,14.52
63562210,7,4,1.54,6.16
63562210,19,5,9.43,47.15
63562210,23,5,5.65,28.25
63562210,30,3,5.78,17.34
63562210,32,4,4.21,16.84
63573000,16,5,7.54,37.70
63577671,1,2,6.51,13.02
63577671,3,3,3.63,10.89
63577671,17,3,0.51,1.53
63593359,8,3,4.72,14.16
63593359,12,3,8.38,25.14
63593359,36,4,8.56,34.24
63622639,21,2,3.97,7.94
63622639,35,4,3.29,13.16
63630081,6,4,4.87,19.48
63630081,14,1,6.56,6.56
63630081,34,3,9.37,28.11
63650037,5,1,1.98,1.98
63650037,16,5,7.54,37.70
63650037,27,2,6.33,12.66
63650037,30,5,5.78,28.90
63673317,16,2,7.54,15.08
63673317,17,3,0.51,1.53
63673317,24,3,7.41,22.23
63676480,6,2,4.87,9.74
63676480,9,5,1.51,7.55
63676480,20,5,7.42,37.10
63687244,20,2,7.42,14.84
63687244,31,3,3.62,10.86
63687244,34,5,9.37,46.85
63687244,36,3,8.56,25.68
63695503,22,4,4.69,18.76
63695503,25,3,1.53,4.59
63695503,33,3,9.95,29.85
63701081,6,5,4.87,24.35
63713059,24,1,7.41,7.41
63713059,28,2,9.16,18.32
63733430,1,5,6.51,32.55
63733778,23,1,5.65,5.65
63733778,29,4,3.09,12.36
63735028,17,3,0.51,1.53
63737948,1,2,6.51,13.02
63737948,2,5,1.79,8.95
63737948,8,1,4.72,4.72
63737948,30,3,5.78,17.34
63754237,12,1,8.38,8.38
63754237,14,1,6.56,6.56
63754237,36,3,8.56,25.68
63755684,10,2,6.29,12.58
63757797,5,2,1.98,3.96
63789218,15,2,5.65,11.30
63789218,30,5,5.78,28.90
63789218,34,1,9.37,9.37
63796927,9,1,1.51,1.51
63796927,26,3,4.09,12.27
63796927,27,2,6.33,12.66
63796927,36,2,8.56,17.12
63808200,4,3,4.28,12.84
63808200,11,4,2.25,9.00
63808200,14,3,6.56,19.68
63808200,26,4,4.09,16.36
63808200,28,5,9.16,45.80
63814400,25,4,1.53,6.12
63814400,34,5,9.37,46.85
63829942,2,1,1.79,1.79
63832183,7,5,1.54,7.70
63832183,15,4,5.65,22.60
63832183,18,5,8.74,43.70
63832183,20,1,7.42,7.42
63848412,13,5,3.98,19.90
63848798,20,1,7.42,7.42
63848798,22,1,4.69,4.69
63848798,25,3,1.53,4.59
63848798,26,2,4.09,8.18
63848798,31,2,3.62,7.24
63849568,10,2,6.29,12.58
63849568,20,4,7.42,29.68
63872066,22,3,4.69,14.07
63872066,34,5,9.37,46.85
63907604,4,1,4.28,4.28
63907604,27,1,6.33,6.33
63916577,6,2,4.87,9.74
63916577,7,3,1.54,4.62
63916577,23,3,5.65,16.95
63916577,32,5,4.21,21.05
63916577,35,3,3.29,9.87
63916708,1,3,6.51,19.53
63916708,15,1,5.65,5.65
63916708,19,1,9.43,9.43
63925344,9,1,1.51,1.51
63925344,14,1,6.56,6.56
63925344,18,1,8.74,8.74
63925344,20,3,7.42,22.26
63925344,31,3,3.62,10.86
63939393,10,1,6.29,6.29
63939393,13,2,3.98,7.96
63939393,14,4,6.56,26.24
63939393,16,5,7.54,37.70
63959715,9,3,1.51,4.53
63959715,16,5,7.54,37.70
63959715,17,5,0.51,2.55
63959715,32,4,4.21,16.84
63964947,1,1,6.51,6.51
63964947,5,1,1.98,1.98
63964947,14,3,6.56,19.68
63964947,28,4,9.16,36.64
63964947,32,3,4.21,12.63
63969269,21,5,3.97,19.85
63979409,10,1,6.29,6.29
63979409,14,2,6.56,13.12
63979409,22,1,4.69,4.69
63985186,16,4,7.54,30.16
63985186,34,2,9.37,18.74
63988441,2,5,1.79,8.95
63988441,9,3,1.51,4.53
63988441,29,3,3.09,9.27
64028983,6,1,4.87,4.87
64028983,7,1,1.54,1.54
64028983,20,2,7.42,14.84
64041168,29,2,3.09,6.18
64065586,25,2,1.53,3.06
64082081,6,1,4.87,4.87
64082081,19,1,9.43,9.43
64082081,22,3,4.69,14.07
64082081,23,2,5.65,11.30
64092823,15,5,5.65,28.25
64092823,20,3,7.42,22.26
64092823,28,2,9.16,18.32
64098046,2,5,1.79,8.95
64098046,5,4,1.98,7.92
64098046,16,3,7.54,22.62
64098046,19,3,9.43,28.29
64105796,8,1,4.72,4.72
64105796,10,1,6.29,6.29
64122973,2,4,1.79,7.16
64122973,3,4,3.63,14.52
64122973,32,4,4.21,16.84
64122973,36,5,8.56,42.80
64148740,12,3,8.38,25.14
64176273,3,5,3.63,18.15
64176273,15,2,5.65,11.30
64176273,16,2,7.54,15.08
64176273,20,2,7.42,14.84
64176273,36,4,8.56,34.24
64194034,30,1,5.78,5.78
64215519,7,2,1.54,3.08
64215519,15,1,5.65,5.65
64215526,5,5,1.98,9.90
64215526,12,2,8.38,16.76
64215526,34,2,9.37,18.74
64217002,14,3,6.56,19.68
64217002,15,4,5.65,22.60
64217002,32,4,4.21,16.84
64217002,33,4,9.95,39.80
64239085,3,2,3.63,7.26
64249145,22,3,4.69,14.07
64252888,6,2,4.87,9.74
64252888,16,3,7.54,22.62
64252888,21,3,3.97,11.91
64266756,29,4,3.09,12.36
64267206,14,2,6.56,13.12
64267206,16,2,7.54,15.08
64267206,19,2,9.43,18.86
64279981,16,3,7.54,22.62
64279981,28,1,9.16,9.16
64279981,33,4,9.95,39.80
64297645,17,4,0.51,2.04
64297645,18,2,8.74,17.48
64297645,36,1,8.56,8.56
64322597,1,3,6.51,19.53
64322597,7,1,1.54,1.54
64322597,19,3,9.43,28.29
64322597,26,4,4.09,16.36
64341114,33,1,9.95,9.95
64341114,35,2,3.29,6.58
64341605,11,2,2.25,4.50
64341605,25,1,1.53,1.53
64342329,13,1,3.98,3.98
64342329,26,4,4.09,16.36
64342329,27,3,6.33,18.99
64342329,31,1,3.62,3.62
64365186,2,3,1.79,5.37
64365186,14,5,6.56,32.80
64369990,7,2,1.54,3.08
64369990,27,4,6.33,25.32
64371997,2,5,1.79,8.95
64371997,5,2,1.98,3.96
64371997,8,3,4.72,14.16
64371997,16,1,7.54,7.54
64371997,31,2,3.62,7.24
64377838,9,3,1.51,4.53
64377838,16,1,7.54,7.54
64377838,27,5,6.33,31.65
64377838,34,5,9.37,46.85
64385574,7,5,1.54,7.70
64385574,13,1,3.98,3.98
64385574,21,1,3.97,3.97
64398559,13,3,3.98,11.94
64408297,13,2,3.98,7.96
64408297,22,1,4.69,4.69
64408297,30,5,5.78,28.90
64408297,33,4,9.95,39.80
64409033,6,3,4.87,14.61
64409033,15,2,5.65,11.30
64409033,20,3,7.42,22.26
64413985,7,3,1.54,4.62
64413985,15,2,5.65,11.30
64413985,24,1,7.41,7.41
64427544,1,2,6.51,13.02
64427544,4,2,4.28,8.56
64427544,12,1,8.38,8.38
64427544,16,1,7.54,7.54
64427544,28,4,9.16,36.64
64446505,4,2,4.28,8.56
64446505,10,1,6.29,6.29
64446505,19,2,9.43,18.86
64446505,34,1,9.37,9.37
64472299,7,3,1.54,4.62
64472299,14,1,6.56,6.56
64473897,25,2,1.53,3.06
64482949,14,4,6.56,26.24
64482949,15,4,5.65,22.60
64482949,17,5,0.51,2.55
64482949,21,3,3.97,11.91
64483091,11,5,2.25,11.25
64487090,23,4,5.65,22.60
64487090,28,5,9.16,45.80
64487090,36,4,8.56,34.24
64497001,3,4,3.63,14.52
64497001,17,3,0.51,1.53
64497001,20,1,7.42,7.42
64497998,20,1,7.42,7.42
64497998,26,3,4.09,12.27
64502928,23,1,5.65,5.65
64516652,16,3,7.54,22.62
64516652,30,2,5.78,11.56
64533531,10,3,6.29,18.87
64533531,28,4,9.16,36.64
64537008,5,4,1.98,7.92
64537008,10,4,6.29,25.16
64537008,13,2,3.98,7.96
64537008,27,4,6.33,25.32
64537008,29,4,3.09,12.36
64542744,14,5,6.56,32.80
64542744,16,1,7.54,7.54
64542744,33,4,9.95,39.80
64542921,20,5,7.42,37.10
64558509,23,5,5.65,28.25
64558509,28,2,9.16,18.32
64565890,11,4,2.25,9.00
64565890,24,3,7.41,22.23
64565890,26,2,4.09,8.18
64565976,6,5,4.87,24.35
64565976,10,1,6.29,6.29
64565976,20,1,7.42,7.42
64565976,32,1,4.21,4.21
64569752,8,4,4.72,18.88
64569752,9,1,1.51,1.51
64569752,15,3,5.65,16.95
64569752,30,4,5.78,23.12
64575287,7,5,1.54,7.70
64575287,11,2,2.25,4.50
64575287,14,2,6.56,13.12
64603298,13,5,3.98,19.90
64603298,22,4,4.69,18.76
64603298,25,4,1.53,6.12
64603298,29,1,3.09,3.09
64603693,28,5,9.16,45.80
64608623,4,2,4.28,8.56
64608623,5,1,1.98,1.98
64608623,12,2,8.38,16.76
64608623,16,4,7.54,30.16
64608623,26,5,4.09,20.45
64624078,10,5,6.29,31.45
64624078,35,5,3.29,16.45
64628820,4,3,4.28,12.84
64628820,8,4,4.72,18.88
64628820,18,4,8.74,34.96
64628820,22,1,4.69,4.69
64628820,32,2,4.21,8.42
64632392,4,3,4.28,12.84
64632392,9,0,1.51,0.00
64664130,10,2,6.29,12.58
64664130,12,2,8.38,16.76
64664130,13,4,3.98,15.92
64664130,19,2,9.43,18.86
64669097,22,4,4.69,18.76
64687982,1,5,6.51,32.55
64687982,11,1,2.25,2.25
64687982,20,2,7.42,14.84
64687982,26,5,4.09,20.45
64687982,27,1,6.33,6.33
64709426,17,2,0.51,1.02
64710527,35,1,3.29,3.29
64710946,27,5,6.33,31.65
64710946,34,4,9.37,37.48
64716195,21,3,3.97,11.91
64717045,30,4,5.78,23.12
64717045,35,2,3.29,6.58
64738044,35,3,3.29,9.87
64744722,9,5,1.51,7.55
64744722,29,2,3.09,6.18
64749484,6,2,4.87,9.74
64749484,12,3,8.38,25.14
64753932,1,4,6.51,26.04
64755552,18,1,8.74,8.74
64755552,24,5,7.41,37.05
64768706,1,2,6.51,13.02
64768706,8,5,4.72,23.60
64768706,17,4,0.51,2.04
64768706,29,2,3.09,6.18
64772751,4,3,4.28,12.84
64772751,13,4,3.98,15.92
64772751,35,0,3.29,0.00
64792650,7,1,1.54,1.54
64792650,32,1,4.21,4.21
64793143,7,5,1.54,7.70
64793143,16,1,7.54,7.54
64793143,19,4,9.43,37.72
64793143,20,5,7.42,37.10
64793143,23,3,5.65,16.95
64793209,1,4,6.51,26.04
64793209,8,2,4.72,9.44
64793209,10,5,6.29,31.45
64793209,20,2,7.42,14.84
64796955,7,2,1.54,3.08
64796955,10,2,6.29,12.58
64796955,29,2,3.09,6.18
64802408,25,3,1.53,4.59
64813766,32,4,4.21,16.84
64839954,8,5,4.72,23.60
64839954,10,3,6.29,18.87
64839954,11,4,2.25,9.00
64839954,16,4,7.54,30.16
64839954,27,4,6.33,25.32
64848032,6,1,4.87,4.87
64850274,2,1,1.79,1.79
64895585,2,1,1.79,1.79
64895585,13,2,3.98,7.96
64896961,2,4,1.79,7.16
64896961,16,5,7.54,37.70
64896961,24,2,7.41,14.82
64896961,31,3,3.62,10.86
64896961,32,3,4.21,12.63
64901613,4,2,4.28,8.56
64901613,7,1,1.54,1.54
64908625,27,1,6.33,6.33
64908625,30,5,5.78,28.90
64908625,33,4,9.95,39.80
64908946,16,4,7.54,30.16
64922198,7,3,1.54,4.62
64922198,31,1,3.62,3.62
64922198,36,1,8.56,8.56
64928575,3,1,3.63,3.63
64945406,10,5,6.29,31.45
64945406,11,2,2.25,4.50
64945406,15,4,5.65,22.60
64962287,17,3,0.51,1.53
64962287,20,2,7.42,14.84
64962287,22,4,4.69,18.76
64962287,30,4,5.78,23.12
64962287,34,2,9.37,18.74
64963907,7,1,1.54,1.54
64963907,22,1,4.69,4.69
64967785,6,1,4.87,4.87
64967785,7,4,1.54,6.16
64967785,24,1,7.41,7.41
64967785,27,3,6.33,18.99
64967785,29,3,3.09,9.27
64971356,12,1,8.38,8.38
64971356,21,2,3.97,7.94
64971356,25,4,1.53,6.12
64971356,35,3,3.29,9.87
64986931,11,5,2.25,11.25
64986931,26,2,4.09,8.18
64986931,31,3,3.62,10.86
64988008,15,2,5.65,11.30
65005398,15,1,5.65,5.65
65008612,16,5,7.54,37.70
65011593,3,3,3.63,10.89
65011593,29,2,3.09,6.18
65013549,5,3,1.98,5.94
65013549,16,5,7.54,37.70
65019950,9,5,1.51,7.55
65019950,22,3,4.69,14.07
65019950,31,1,3.62,3.62
65019950,35,3,3.29,9.87
65019950,36,3,8.56,25.68
65023839,8,5,4.72,23.60
65023839,19,4,9.43,37.72
65040696,9,0,1.51,0.00
65040696,10,4,6.29,25.16
65040696,16,5,7.54,37.70
65040696,20,3,7.42,22.26
65040696,21,5,3.97,19.85
65044634,17,2,0.51,1.02
65044634,23,5,5.65,28.25
65044634,25,2,1.53,3.06
65047679,17,1,0.51,0.51
65047679,23,2,5.65,11.30
65047679,34,1,9.37,9.37
65076689,17,1,0.51,0.51
65076689,26,3,4.09,12.27
65076689,33,3,9.95,29.85
65076689,35,5,3.29,16.45
65081122,4,2,4.28,8.56
65081122,6,5,4.87,24.35
65081122,10,1,6.29,6.29
65081122,33,1,9.95,9.95
65102235,16,3,7.54,22.62
65102235,27,5,6.33,31.65
65102235,28,5,9.16,45.80
65102235,30,2,5.78,11.56
65103922,16,2,7.54,15.08
65103922,25,2,1.53,3.06
65103922,29,4,3.09,12.36
65103922,32,3,4.21,12.63
65107453,2,4,1.79,7.16
65107453,10,5,6.29,31.45
65107453,11,4,2.25,9.00
65107453,20,2,7.42,14.84
65107453,21,5,3.97,19.85
65112281,12,4,8.38,33.52
65115616,6,4,4.87,19.48
65116463,27,5,6.33,31.65
65132142,17,3,0.51,1.53
65132142,23,1,5.65,5.65
65132142,25,4,1.53,6.12
65132142,26,5,4.09,20.45
65132142,32,1,4.21,4.21
65136305,19,1,9.43,9.43
65169152,2,2,1.79,3.58
65169152,3,3,3.63,10.89
65169152,6,4,4.87,19.48
65169152,25,2,1.53,3.06
65169152,33,4,9.95,39.80
65176733,17,3,0.51,1.53
65176733,35,3,3.29,9.87
65198438,19,5,9.43,47.15
65198438,21,3,3.97,11.91
65198438,30,2,5.78,11.56
65198438,36,1,8.56,8.56
65216610,18,1,8.74,8.74
65216610,21,1,3.97,3.97
65216610,35,1,3.29,3.29
65217297,2,4,1.79,7.16
65217297,28,1,9.16,9.16
65229674,16,5,7.54,37.70
65229674,22,5,4.69,23.45
65229674,31,2,3.62,7.24
65229674,36,1,8.56,8.56
65244780,13,3,3.98,11.94
65244780,28,3,9.16,27.48
65258365,18,4,8.74,34.96
65269531,2,1,1.79,1.79
65269531,20,5,7.42,37.10
65269531,21,1,3.97,3.97
65269531,23,1,5.65,5.65
65269531,27,2,6.33,12.66
65270693,2,2,1.79,3.58
65270693,21,4,3.97,15.88
65271879,4,5,4.28,21.40
65271879,9,5,1.51,7.55
65271879,17,2,0.51,1.02
65271879,28,1,9.16,9.16
65294901,2,4,1.79,7.16
65294901,18,3,8.74,26.22
65294901,32,1,4.21,4.21
65300110,28,5,9.16,45.80
65300110,36,1,8.56,8.56
65302594,29,1,3.09,3.09
65302594,32,2,4.21,8.42
65302594,36,4,8.56,34.24
65311070,1,3,6.51,19.53
65311070,5,2,1.98,3.96
65311070,21,2,3.97,7.94
65311070,25,2,1.53,3.06
65324398,34,3,9.37,28.11
65326032,9,2,1.51,3.02
65334598,5,4,1.98,7.92
65334598,14,4,6.56,26.24
65334598,29,5,3.09,15.45
65343898,11,2,2.25,4.50
65347265,7,3,1.54,4.62
65347265,24,2,7.41,14.82
65347265,25,3,1.53,4.59
65347265,30,5,5.78,28.90
65347265,32,5,4.21,21.05
65383266,2,5,1.79,8.95
65383266,4,2,4.28,8.56
65383266,5,1,1.98,1.98
65383266,19,1,9.43,9.43
65383266,33,2,9.95,19.90
65390705,9,5,1.51,7.55
65390705,20,3,7.42,22.26
65390705,26,5,4.09,20.45
65403210,2,2,1.79,3.58
65403210,6,2,4.87,9.74
65403210,13,1,3.98,3.98
65403210,19,3,9.43,28.29
65405271,7,2,1.54,3.08
65405271,17,4,0.51,2.04
65405271,27,3,6.33,18.99
65405271,33,3,9.95,29.85
65412247,4,1,4.28,4.28
65412247,6,2,4.87,9.74
65412247,13,2,3.98,7.96
65412247,15,2,5.65,11.30
65412247,18,1,8.74,8.74
65445251,4,5,4.28,21.40
65445251,13,1,3.98,3.98
65445251,29,2,3.09,6.18
65445251,30,5,5.78,28.90
65464191,8,3,4.72,14.16
65464191,28,4,9.16,36.64
65464191,31,2,3.62,7.24
65470059,2,5,1.79,8.95
65470059,10,5,6.29,31.45
65473431,3,5,3.63,18.15
65473431,11,2,2.25,4.50
65473431,17,1,0.51,0.51
65473431,24,3,7.41,22.23
65473431,33,3,9.95,29.85
65490251,2,2,1.79,3.58
65490251,11,4,2.25,9.00
65490251,16,2,7.54,15.08
65503155,18,1,8.74,8.74
65519011,1,5,6.51,32.55
65519011,11,5,2.25,11.25
65519011,12,2,8.38,16.76
65519011,14,4,6.56,26.24
65519011,27,4,6.33,25.32
65532373,2,5,1.79,8.95
65532373,5,5,1.98,9.90
65532373,7,5,1.54,7.70
65541943,26,5,4.09,20.45
65594285,22,4,4.69,18.76
65594285,23,5,5.65,28.25
65594285,24,1,7.41,7.41
65594285,30,3,5.78,17.34
65594285,32,2,4.21,8.42
65596262,5,5,1.98,9.90
65596262,20,1,7.42,7.42
65596262,24,1,7.41,7.41
65596262,26,5,4.09,20.45
65606502,15,4,5.65,22.60
65606502,18,4,8.74,34.96
65606502,21,5,3.97,19.85
65606502,28,5,9.16,45.80
65606502,29,1,3.09,3.09
65606841,12,3,8.38,25.14
65606841,15,3,5.65,16.95
65606841,18,5,8.74,43.70
65606841,27,4,6.33,25.32
65606841,35,3,3.29,9.87
65614239,2,1,1.79,1.79
65614239,12,3,8.38,25.14
65614239,23,3,5.65,16.95
65614239,34,2,9.37,18.74
65626743,13,3,3.98,11.94
65626743,31,1,3.62,3.62
65630230,4,1,4.28,4.28
65630230,14,4,6.56,26.24
65630230,29,3,3.09,9.27
65630230,32,2,4.21,8.42
65634424,3,1,3.63,3.63
65634424,14,1,6.56,6.56
65634424,19,3,9.43,28.29
65634424,20,5,7.42,37.10
65637169,20,2,7.42,14.84
65642833,13,3,3.98,11.94
65650162,5,4,1.98,7.92
65694425,17,4,0.51,2.04
65696382,24,1,7.41,7.41
65696382,34,2,9.37,18.74
65699253,17,2,0.51,1.02
65699253,23,3,5.65,16.95
65699253,27,2,6.33,12.66
65705845,10,5,6.29,31.45
65705845,29,5,3.09,15.45
65710114,11,3,2.25,6.75
65710114,35,2,3.29,6.58
65720013,14,1,6.56,6.56
65720013,18,4,8.74,34.96
65720013,32,1,4.21,4.21
65726448,10,5,6.29,31.45
65726448,18,2,8.74,17.48
65726448,31,2,3.62,7.24
65750453,9,2,1.51,3.02
65750453,24,2,7.41,14.82
65750453,34,1,9.37,9.37
65778048,25,4,1.53,6.12
65778048,34,1,9.37,9.37
65788300,1,4,6.51,26.04
65788300,9,5,1.51,7.55
65788300,15,1,5.65,5.65
65788300,28,1,9.16,9.16
65788920,2,1,1.79,1.79
65788920,8,2,4.72,9.44
65788920,17,4,0.51,2.04
65788920,31,2,3.62,7.24
65792892,21,2,3.97,7.94
65797800,6,3,4.87,14.61
65797800,8,2,4.72,9.44
65797800,11,3,2.25,6.75
65797800,19,1,9.43,9.43
65797800,27,1,6.33,6.33
65811082,7,5,1.54,7.70
65811082,10,4,6.29,25.16
65811082,12,4,8.38,33.52
65822640,3,5,3.63,18.15
65822640,12,4,8.38,33.52
65822640,30,3,5.78,17.34
65844519,11,2,2.25,4.50
65844519,28,5,9.16,45.80
65844519,32,5,4.21,21.05
65871424,6,4,4.87,19.48
65872845,14,1,6.56,6.56
65887339,16,4,7.54,30.16
65887339,30,5,5.78,28.90
65917450,19,1,9.43,9.43
65917450,24,3,7.41,22.23
65917450,31,2,3.62,7.24
65923914,18,2,8.74,17.48
65923914,19,4,9.43,37.72
65923914,32,4,4.21,16.84
65923914,36,5,8.56,42.80
65924030,10,3,6.29,18.87
65924030,29,1,3.09,3.09
65928355,7,5,1.54,7.70
65928355,21,5,3.97,19.85
65929000,3,2,3.63,7.26
65929000,25,1,1.53,1.53
65929000,34,5,9.37,46.85
65956052,7,5,1.54,7.70
65958155,8,5,4.72,23.60
65958155,9,4,1.51,6.04
65958155,20,1,7.42,7.42
66007864,8,4,4.72,18.88
66008199,2,2,1.79,3.58
66008199,22,4,4.69,18.76
66014141,12,4,8.38,33.52
66014141,24,5,7.41,37.05
66014141,25,4,1.53,6.12
66014141,27,3,6.33,18.99
66021107,14,1,6.56,6.56
66021107,17,1,0.51,0.51
66021107,22,2,4.69,9.38
66021107,24,1,7.41,7.41
66021107,32,5,4.21,21.05
66021926,28,2,9.16,18.32
66021926,36,4,8.56,34.24
66029274,24,5,7.41,37.05
66029274,27,2,6.33,12.66
66029274,30,3,5.78,17.34
66029274,31,3,3.62,10.86
66029274,33,4,9.95,39.80
66055417,4,5,4.28,21.40
66055417,7,4,1.54,6.16
66055417,14,4,6.56,26.24
66055417,15,2,5.65,11.30
66055417,18,3,8.74,26.22
66077514,21,2,3.97,7.94
66077514,28,5,9.16,45.80
66077514,32,3,4.21,12.63
66080660,7,4,1.54,6.16
66080660,29,1,3.09,3.09
66089908,2,2,1.79,3.58
66089908,6,3,4.87,14.61
66089908,7,1,1.54,1.54
66089908,10,5,6.29,31.45
66089997,13,4,3.98,15.92
66089997,23,2,5.65,11.30
66089997,24,5,7.41,37.05
66089997,25,2,1.53,3.06
66089997,26,4,4.09,16.36
66129958,8,5,4.72,23.60
66129958,18,3,8.74,26.22
66129958,34,4,9.37,37.48
66151155,4,2,4.28,8.56
66151155,6,4,4.87,19.48
66151155,16,1,7.54,7.54
66151155,18,2,8.74,17.48
66151155,23,4,5.65,22.60
66155826,7,1,1.54,1.54
66155826,8,3,4.72,14.16
66155826,26,4,4.09,16.36
66156567,6,1,4.87,4.87
66156567,9,5,1.51,7.55
66156567,26,2,4.09,8.18
66178672,3,5,3.63,18.15
66178672,34,2,9.37,18.74
66197619,4,5,4.28,21.40
66197619,5,4,1.98,7.92
66197619,24,5,7.41,37.05
66197619,30,2,5.78,11.56
66197619,35,4,3.29,13.16
66216297,18,5,8.74,43.70
66233958,2,1,1.79,1.79
66233958,5,5,1.98,9.90
66233958,13,5,3.98,19.90
66233958,19,5,9.43,47.15
66233958,28,5,9.16,45.80
66241339,9,3,1.51,4.53
66241339,21,2,3.97,7.94
66241339,27,4,6.33,25.32
66241339,35,5,3.29,16.45
66252848,14,1,6.56,6.56
66257843,17,2,0.51,1.02
66257843,29,3,3.09,9.27
66257843,34,3,9.37,28.11
66257843,36,2,8.56,17.12
66261722,1,3,6.51,19.53
66261722,12,2,8.38,16.76
66264660,13,2,3.98,7.96
66264660,21,3,3.97,11.91
66300507,4,4,4.28,17.12
66300507,8,5,4.72,23.60
66300507,24,4,7.41,29.64
66300507,25,2,1.53,3.06
66310532,5,2,1.98,3.96
66310532,10,5,6.29,31.45
66317556,23,4,5.65,22.60
66338271,6,1,4.87,4.87
66355216,13,4,3.98,15.92
66355216,18,5,8.74,43.70
66355216,34,2,9.37,18.74
66355216,36,4,8.56,34.24
66357130,6,2,4.87,9.74
66357130,14,2,6.56,13.12
66357130,28,3,9.16,27.48
66357448,12,4,8.38,33.52
66357448,25,5,1.53,7.65
66357448,27,2,6.33,12.66
66357448,33,3,9.95,29.85
66380711,35,3,3.29,9.87
66392289,5,5,1.98,9.90
66392289,14,3,6.56,19.68
66392567,1,4,6.51,26.04
66392567,10,2,6.29,12.58
66392567,21,2,3.97,7.94
66392567,28,4,9.16,36.64
66392567,35,2,3.29,6.58
66393148,27,2,6.33,12.66
66393148,29,3,3.09,9.27
66412308,9,3,1.51,4.53
66412308,13,5,3.98,19.90
66412308,16,4,7.54,30.16
66412308,29,1,3.09,3.09
66412308,35,5,3.29,16.45
66414460,12,3,8.38,25.14
66414460,19,1,9.43,9.43
66414460,25,4,1.53,6.12
66414460,32,4,4.21,16.84
66415507,11,1,2.25,2.25
66415507,15,1,5.65,5.65
66415507,16,5,7.54,37.70
66415507,33,2,9.95,19.90
66434217,9,1,1.51,1.51
66434217,10,4,6.29,25.16
66434217,27,2,6.33,12.66
66439182,1,4,6.51,26.04
66439182,8,4,4.72,18.88
66439182,19,1,9.43,9.43
66439182,28,4,9.16,36.64
66439182,34,4,9.37,37.48
66457803,2,3,1.79,5.37
66457803,28,5,9.16,45.80
66462213,20,5,7.42,37.10
66462213,21,2,3.97,7.94
66468182,21,3,3.97,11.91
66468182,33,2,9.95,19.90
66471153,13,1,3.98,3.98
66471153,15,4,5.65,22.60
66471153,18,2,8.74,17.48
66471153,20,3,7.42,22.26
66471153,26,4,4.09,16.36
