order_id,customer_id,order_date,order_total,num_items
43319615,2,2024-02-05,47.65,4
43324637,19,2024-02-08,5.63,2
43326112,21,2024-02-09,42.90,2
43327679,18,2024-02-10,61.08,4
43355980,21,2024-02-04,54.48,3
43360262,5,2024-02-01,12.27,1
43360613,1,2024-02-05,45.68,2
43366455,29,2024-02-06,79.62,3
43437686,18,2024-02-08,7.94,1
43450677,29,2024-02-08,44.80,2
43462381,22,2024-02-06,3.08,1
43463717,12,2024-02-09,56.56,4
43464750,10,2024-02-02,36.64,1
43468028,5,2024-02-09,15.88,1
43472471,16,2024-02-08,14.82,1
43484011,3,2024-02-06,83.66,5
43508026,1,2024-02-09,74.74,4
43517882,24,2024-02-06,23.45,1
43520572,5,2024-02-06,41.93,3
43528052,5,2024-02-02,18.74,1
43555039,2,2024-02-06,37.34,3
43559196,30,2024-02-04,10.89,1
43580403,17,2024-02-03,36.85,2
43592854,10,2024-02-01,37.41,4
43600325,1,2024-02-06,40.47,4
43619675,17,2024-02-08,53.28,4
43619847,25,2024-02-04,48.97,3
43635987,24,2024-02-01,7.83,2
43636314,3,2024-02-01,40.91,3
43642593,2,2024-02-06,68.07,3
43656847,23,2024-02-09,42.29,2
43657631,12,2024-02-08,57.80,3
43675856,19,2024-02-09,70.63,3
43689916,16,2024-02-01,16.95,1
43700922,11,2024-02-09,13.74,2
43704531,17,2024-02-06,28.87,2
43711024,25,2024-02-01,25.84,2
43719298,22,2024-02-01,51.86,5
43723984,5,2024-02-02,44.10,2
43735734,8,2024-02-01,92.76,5
43738568,12,2024-02-06,23.16,2
43745788,5,2024-02-02,8.11,2
43749345,12,2024-02-06,112.19,5
43753038,18,2024-02-06,37.83,3
43764479,24,2024-02-09,78.68,5
43788132,17,2024-02-02,53.21,3
43799102,10,2024-02-06,96.81,3
43807863,30,2024-02-09,28.74,2
43812573,30,2024-02-05,28.66,3
43817022,16,2024-02-02,35.60,3
43818877,3,2024-02-08,68.99,4
43820112,24,2024-02-01,53.37,3
43832770,17,2024-02-08,29.79,3
43833183,9,2024-02-06,13.06,2
43851206,21,2024-02-01,66.62,3
43852492,12,2024-02-09,4.62,1
43852747,8,2024-02-09,95.35,5
43853420,15,2024-02-07,54.20,3
43874647,9,2024-02-10,37.30,3
43882167,22,2024-02-06,26.77,2
43887597,5,2024-02-08,4.28,1
43924836,19,2024-02-02,12.87,2
43937947,9,2024-02-09,72.09,3
43943175,24,2024-02-01,32.82,3
43950002,2,2024-02-10,70.53,5
43955277,11,2024-02-01,45.67,2
43978235,8,2024-02-04,35.60,2
43981395,17,2024-02-08,56.94,4
43983303,5,2024-02-06,127.25,5
44007560,29,2024-02-08,65.57,4
44017636,19,2024-02-09,34.96,1
44030955,1,2024-02-06,73.01,3
44035358,28,2024-02-10,10.77,2
44055059,28,2024-02-01,3.06,1
44071350,13,2024-02-09,99.74,4
44086805,14,2024-02-06,51.47,4
44089873,8,2024-02-09,68.40,3
44114535,7,2024-02-04,28.25,1
44122760,21,2024-02-03,43.56,4
44123185,16,2024-02-09,8.18,1
44126984,19,2024-02-02,71.06,4
44140162,24,2024-02-01,37.88,4
44146543,7,2024-02-08,44.74,2
44154149,29,2024-02-01,29.97,2
44155813,21,2024-02-03,62.32,4
44167403,16,2024-02-01,63.25,4
44176395,3,2024-02-06,78.31,5
44177123,21,2024-02-04,32.21,2
44184045,29,2024-02-08,80.60,5
44206531,18,2024-02-01,54.77,4
44233213,14,2024-02-01,13.58,2
44244166,24,2024-02-02,0.00,0
44252067,17,2024-02-06,58.95,3
44260656,5,2024-02-10,29.64,2
44268423,14,2024-02-08,9.16,1
44289006,3,2024-02-10,17.55,2
44301264,23,2024-02-02,18.30,2
44301530,2,2024-02-08,22.96,3
44307477,4,2024-02-09,47.53,3
44308260,14,2024-02-02,54.84,3
44308707,24,2024-02-08,76.59,5
44309817,21,2024-02-08,44.39,2
44317974,5,2024-02-04,76.34,5
44318652,21,2024-02-02,63.86,5
44332810,15,2024-02-09,19.48,1
44351701,19,2024-02-01,18.76,1
44352796,28,2024-02-08,87.61,3
44357561,18,2024-02-08,3.96,1
44363119,14,2024-02-06,37.70,1
44366118,14,2024-02-07,19.34,2
44375192,28,2024-02-03,18.44,2
44380222,1,2024-02-03,16.25,2
44385323,17,2024-02-05,12.20,2
44389756,2,2024-02-03,75.65,3
44397628,10,2024-02-06,1.53,1
44399430,1,2024-02-06,42.84,4
44402964,4,2024-02-09,31.86,2
44432559,17,2024-02-01,44.86,4
44448811,7,2024-02-10,96.80,4
44466199,12,2024-02-10,85.81,4
44472608,2,2024-02-05,20.01,3
44499433,20,2024-02-01,1.53,1
44510552,14,2024-02-01,40.88,2
44512930,9,2024-02-05,34.35,2
44543628,29,2024-02-08,26.07,2
44555568,7,2024-02-09,51.63,5
44570976,20,2024-02-05,94.05,5
44581564,8,2024-02-04,62.44,2
44595972,28,2024-02-06,6.18,1
44621869,22,2024-02-02,82.48,3
44635486,23,2024-02-02,84.94,4
44636359,18,2024-02-03,83.93,5
44641802,19,2024-02-04,30.89,5
44644388,12,2024-02-08,58.33,4
44654136,25,2024-02-01,26.24,1
44682118,4,2024-02-02,55.96,3
44695392,10,2024-02-09,29.13,3
44697897,12,2024-02-09,48.64,3
44705033,23,2024-02-06,54.55,3
44722805,21,2024-02-02,0.00,0
44723981,8,2024-02-01,0.00,0
44725603,23,2024-02-06,40.44,3
44736037,9,2024-02-07,62.69,4
44737320,22,2024-02-08,82.14,5
44747792,27,2024-02-01,67.07,4
44759483,24,2024-02-02,31.65,1
44760831,30,2024-02-04,19.69,3
44774493,14,2024-02-08,115.01,5
44779392,1,2024-02-04,27.68,3
44792574,25,2024-02-04,37.14,2
44804794,7,2024-02-01,27.37,2
44807180,2,2024-02-02,38.93,2
44807508,6,2024-02-01,13.02,1
44816458,27,2024-02-09,54.82,3
44831967,13,2024-02-06,66.31,4
44833424,16,2024-02-04,119.07,5
44836598,27,2024-02-10,47.21,3
44842810,4,2024-02-01,67.55,3
44848551,22,2024-02-06,46.77,3
44850753,26,2024-02-01,12.92,2
44854630,21,2024-02-08,58.21,4
44861245,15,2024-02-03,103.21,5
44875481,26,2024-02-02,19.68,1
44914154,4,2024-02-01,28.14,3
44924540,20,2024-02-06,37.08,2
44951214,13,2024-02-05,61.88,3
44967559,12,2024-02-10,8.95,2
44968836,18,2024-02-06,35.84,3
44969417,6,2024-02-02,41.86,3
44995528,6,2024-02-10,42.14,3
45004709,4,2024-02-06,25.91,2
45004872,15,2024-02-01,31.83,3
45011369,18,2024-02-10,101.54,5
45015021,25,2024-02-10,93.77,5
45015629,3,2024-02-08,67.98,4
45016041,9,2024-02-05,76.41,5
45019525,4,2024-02-02,25.99,2
45044042,18,2024-02-09,0.00,0
45054608,1,2024-02-01,35.03,2
45056732,9,2024-02-06,35.53,3
45057811,25,2024-02-02,31.64,5
45062617,22,2024-02-09,23.90,2
45066360,10,2024-02-09,69.09,3
45083276,27,2024-02-01,22.08,2
45092321,13,2024-02-08,16.33,2
45098165,25,2024-02-09,6.33,1
45103110,13,2024-02-01,55.12,2
45144954,6,2024-02-09,85.18,5
45144960,4,2024-02-06,4.50,1
45152955,1,2024-02-02,60.82,2
45158567,28,2024-02-09,43.70,1
45164749,4,2024-02-02,43.50,2
45169358,21,2024-02-02,18.32,2
45213498,27,2024-02-04,21.58,2
45220815,19,2024-02-10,56.39,4
45269180,23,2024-02-02,54.37,3
45278240,3,2024-02-09,22.11,3
45279483,23,2024-02-09,12.36,1
45283601,22,2024-02-09,58.50,3
45286395,4,2024-02-06,37.10,1
45291398,15,2024-02-05,84.29,5
45315562,18,2024-02-08,45.19,3
45334647,15,2024-02-10,72.46,5
45334668,21,2024-02-04,51.46,5
45386031,26,2024-02-01,67.52,5
45408330,18,2024-02-09,90.62,3
45426325,30,2024-02-10,61.65,3
45428346,16,2024-02-01,24.99,3
45457993,17,2024-02-05,28.29,1
45482558,21,2024-02-06,4.53,1
45492266,19,2024-02-01,30.97,2
45496070,16,2024-02-01,6.51,1
45507449,27,2024-02-10,54.96,3
45522546,29,2024-02-03,19.68,1
45531447,21,2024-02-02,58.72,4
45537102,13,2024-02-02,39.18,3
45569212,27,2024-02-01,78.18,5
45575362,14,2024-02-10,7.96,1
45597055,3,2024-02-08,66.63,2
45601166,9,2024-02-09,22.89,5
45604840,26,2024-02-01,39.65,2
45611835,25,2024-02-01,72.05,3
45612236,12,2024-02-06,114.41,5
45630373,13,2024-02-05,57.40,4
45633225,30,2024-02-01,35.69,3
45640056,25,2024-02-10,54.03,3
45646747,20,2024-02-08,1.54,1
45649796,7,2024-02-10,65.21,3
45650705,8,2024-02-03,27.48,1
45652132,7,2024-02-08,95.49,5
45666274,1,2024-02-08,73.13,5
45669952,27,2024-02-02,0.00,0
45676249,26,2024-02-09,18.24,2
45681200,26,2024-02-08,43.16,2
45690614,28,2024-02-08,17.46,2
45709735,14,2024-02-06,4.09,1
45718694,2,2024-02-01,90.23,4
45726748,3,2024-02-04,121.65,5
45732419,26,2024-02-10,5.65,1
45746583,26,2024-02-04,55.27,3
45747997,18,2024-02-08,38.34,2
45750614,7,2024-02-10,57.64,5
45755143,11,2024-02-10,25.79,2
45763654,21,2024-02-10,71.33,4
45773276,2,2024-02-06,55.67,4
45789084,29,2024-02-08,45.24,3
45807757,21,2024-02-08,40.78,3
45809352,5,2024-02-02,7.92,1
45824268,25,2024-02-01,3.08,1
45831122,23,2024-02-08,1.53,1
45837005,11,2024-02-03,17.97,2
45838340,8,2024-02-05,25.30,3
45841416,26,2024-02-09,83.79,5
45846560,12,2024-02-04,61.70,3
45855705,27,2024-02-02,81.95,3
45860586,28,2024-02-01,76.10,4
45876377,30,2024-02-06,85.73,3
45882089,20,2024-02-04,35.21,2
45883869,24,2024-02-08,17.34,1
45898587,8,2024-02-09,22.60,1
45901453,25,2024-02-08,90.55,5
45938429,5,2024-02-02,22.57,2
45943555,18,2024-02-03,39.56,3
45946608,12,2024-02-01,30.01,2
45963205,14,2024-02-09,2.76,2
45972440,17,2024-02-01,51.63,4
45978278,6,2024-02-06,57.56,5
45979044,29,2024-02-02,82.84,5
45985195,24,2024-02-02,78.20,4
45995533,26,2024-02-10,70.33,3
45995693,5,2024-02-06,69.13,5
46025065,30,2024-02-02,38.37,5
46037964,3,2024-02-10,6.56,1
46038280,28,2024-02-06,88.55,3
46056560,14,2024-02-06,47.15,1
46061997,24,2024-02-01,42.50,3
46073310,5,2024-02-02,25.32,1
46085488,16,2024-02-01,47.79,2
46115445,26,2024-02-10,84.03,4
46117435,3,2024-02-06,7.55,1
46119139,10,2024-02-04,33.02,2
46128228,3,2024-02-01,10.54,2
46132654,29,2024-02-10,97.38,4
46137745,23,2024-02-09,36.62,4
46144134,22,2024-02-02,81.21,5
46146041,13,2024-02-03,24.31,2
46154061,9,2024-02-06,79.07,5
46168106,25,2024-02-09,68.28,5
46183162,26,2024-02-02,30.88,4
46183384,28,2024-02-01,15.52,2
46187102,8,2024-02-09,41.90,1
46191523,23,2024-02-01,57.95,3
46193624,23,2024-02-02,28.29,1
46194196,11,2024-02-02,41.38,2
46201565,19,2024-02-01,21.65,3
46210826,1,2024-02-06,43.48,3
46235049,11,2024-02-09,61.64,3
46250658,2,2024-02-04,45.13,2
46251120,23,2024-02-08,50.28,2
46251737,20,2024-02-08,46.42,5
46258312,8,2024-02-04,41.98,2
46274326,13,2024-02-04,59.47,3
46274867,26,2024-02-01,28.90,1
46275701,13,2024-02-10,23.07,2
46293917,4,2024-02-01,71.48,3
46312552,15,2024-02-08,41.57,2
46315483,17,2024-02-02,104.07,5
46327694,10,2024-02-09,5.51,2
46328154,5,2024-02-10,31.77,3
46347274,1,2024-02-09,74.46,4
46358344,9,2024-02-06,104.02,4
46364102,14,2024-02-02,56.72,4
46366194,22,2024-02-04,80.33,4
46379437,19,2024-02-02,83.91,5
46411406,24,2024-02-06,63.67,5
46434126,12,2024-02-02,38.73,2
46439681,29,2024-02-02,37.64,2
46440765,23,2024-02-03,27.04,3
46446972,3,2024-02-10,75.39,4
46453494,29,2024-02-09,63.07,2
46455993,17,2024-02-01,118.62,5
46458212,29,2024-02-06,69.24,5
46461718,28,2024-02-02,18.74,1
46493025,12,2024-02-09,62.87,4
46504146,1,2024-02-04,54.08,3
46509807,21,2024-02-08,36.28,2
46523901,30,2024-02-08,7.91,2
46529627,28,2024-02-03,34.72,2
46538248,9,2024-02-04,46.72,3
46541282,7,2024-02-03,34.62,2
46566014,3,2024-02-06,48.17,3
46586633,9,2024-02-02,9.27,1
46608523,7,2024-02-08,78.62,3
46624786,11,2024-02-08,39.09,3
46628632,22,2024-02-08,40.54,4
46629918,21,2024-02-02,15.92,1
46631211,22,2024-02-09,23.47,2
46634367,25,2024-02-09,103.51,4
46646107,9,2024-02-10,23.16,2
46647042,25,2024-02-10,51.82,4
46655167,29,2024-02-10,20.16,2
46670681,10,2024-02-06,43.22,3
46681531,5,2024-02-06,61.70,3
46706626,11,2024-02-01,109.37,5
46707471,6,2024-02-01,82.06,4
46711082,17,2024-02-01,20.06,3
46721233,19,2024-02-02,19.50,2
46732932,30,2024-02-08,36.75,2
46747063,14,2024-02-02,14.59,2
46763162,1,2024-02-05,20.27,2
46766476,22,2024-02-04,39.76,5
46781897,6,2024-02-08,76.52,4
46783561,27,2024-02-08,82.95,5
46787097,4,2024-02-10,33.55,3
46796434,14,2024-02-04,37.92,3
46797765,10,2024-02-08,47.01,2
46798273,4,2024-02-06,58.53,3
46799324,25,2024-02-01,7.25,2
46807811,20,2024-02-03,1.98,1
46837606,25,2024-02-09,59.73,5
46844307,4,2024-02-04,22.26,1
46868771,7,2024-02-06,55.07,4
46878581,13,2024-02-05,7.54,1
46892922,26,2024-02-06,46.36,2
46919293,19,2024-02-08,16.95,1
46925684,18,2024-02-01,33.26,2
46927686,28,2024-02-08,51.41,2
46932526,25,2024-02-06,4.50,1
46953711,12,2024-02-01,50.71,2
46955186,4,2024-02-06,27.77,2
47000550,22,2024-02-09,19.68,1
47022903,13,2024-02-01,31.57,3
47027450,29,2024-02-06,51.17,3
47038714,2,2024-02-03,38.69,3
47040287,26,2024-02-10,10.97,2
47046091,17,2024-02-10,6.18,1
47052181,23,2024-02-04,103.43,4
47053299,23,2024-02-02,69.45,2
47056198,20,2024-02-02,30.81,2
47069937,14,2024-02-06,81.89,4
47074951,26,2024-02-01,77.75,5
47085753,23,2024-02-09,6.51,1
47087751,13,2024-02-10,19.26,2
47130862,20,2024-02-06,25.68,1
47132663,11,2024-02-01,76.64,4
47135112,10,2024-02-10,63.77,3
47135495,12,2024-02-05,48.98,3
47138654,7,2024-02-06,66.78,5
47154505,13,2024-02-05,103.62,5
47161102,25,2024-02-01,8.84,2
47174890,25,2024-02-02,116.64,5
47184004,2,2024-02-10,62.49,2
47187178,4,2024-02-01,45.24,2
47189835,19,2024-02-02,31.65,1
47197224,23,2024-02-05,32.40,2
47217904,2,2024-02-10,0.00,0
47219123,6,2024-02-10,44.19,3
47243839,28,2024-02-08,83.28,4
47245622,16,2024-02-09,37.70,1
47246889,1,2024-02-01,27.44,2
47251101,15,2024-02-03,25.40,2
47254447,29,2024-02-02,69.28,3
47257376,20,2024-02-04,8.56,1
47258208,2,2024-02-05,133.88,4
47267430,24,2024-02-06,12.27,1
47270893,30,2024-02-01,40.69,4
47275151,30,2024-02-01,69.93,4
47278644,26,2024-02-04,25.55,2
47290675,6,2024-02-08,88.88,5
47298561,29,2024-02-04,31.18,2
47299572,26,2024-02-08,4.28,1
47328647,1,2024-02-06,26.48,4
47338541,16,2024-02-09,47.37,4
47338592,24,2024-02-01,100.55,5
47345922,8,2024-02-01,52.01,3
47350066,3,2024-02-04,73.92,5
47354131,5,2024-02-06,17.12,1
47360491,1,2024-02-06,45.94,4
47380033,27,2024-02-02,6.56,1
47381960,8,2024-02-01,19.97,2
47412581,1,2024-02-06,64.20,4
47420117,17,2024-02-09,15.88,1
47438179,30,2024-02-01,80.13,3
47471468,11,2024-02-02,62.02,5
47475373,29,2024-02-09,60.29,4
47478852,25,2024-02-02,74.68,4
47480609,23,2024-02-10,32.80,1
47508976,6,2024-02-08,35.80,2
47527588,12,2024-02-02,55.18,5
47555097,7,2024-02-10,6.29,1
47565644,2,2024-02-06,6.51,1
47571824,17,2024-02-05,22.78,3
47577814,7,2024-02-02,35.03,3
47586793,13,2024-02-02,20.18,2
47594785,10,2024-02-01,1.53,1
47609479,29,2024-02-09,78.01,4
47611888,23,2024-02-10,90.00,5
47654403,17,2024-02-01,60.74,3
47685906,5,2024-02-02,6.12,1
47696074,1,2024-02-06,68.44,4
47703239,23,2024-02-08,77.02,5
47717487,1,2024-02-04,65.33,4
47723380,21,2024-02-06,70.43,5
47729234,26,2024-02-10,23.45,1
47730337,13,2024-02-01,22.74,2
47742550,26,2024-02-06,110.45,5
47752360,22,2024-02-10,59.23,3
47755663,20,2024-02-05,20.24,3
47755679,21,2024-02-09,61.42,4
47774196,23,2024-02-04,6.33,1
47777364,15,2024-02-02,14.60,2
47802246,19,2024-02-06,15.72,2
47812968,11,2024-02-05,35.05,2
47815459,6,2024-02-02,34.24,1
47838816,5,2024-02-06,4.09,1
47841881,30,2024-02-08,33.48,3
47846950,18,2024-02-06,53.19,3
47859451,10,2024-02-08,78.18,4
47868180,11,2024-02-09,15.35,2
47895218,26,2024-02-08,27.48,1
47895314,21,2024-02-09,37.05,1
47899181,30,2024-02-06,37.50,3
47900184,1,2024-02-02,106.37,4
47907606,29,2024-02-03,73.07,5
47917487,7,2024-02-08,3.06,1
47944842,1,2024-02-08,62.71,4
47948013,24,2024-02-02,138.16,5
47978626,8,2024-02-04,54.95,4
47980810,8,2024-02-02,61.55,3
48024353,14,2024-02-05,68.90,4
48036988,6,2024-02-02,121.35,5
48051883,1,2024-02-08,38.84,2
48083748,29,2024-02-10,72.03,4
48089116,17,2024-02-08,77.92,4
48098872,2,2024-02-09,39.98,3
48104857,21,2024-02-10,77.45,2
48110425,29,2024-02-02,21.05,1
48114660,9,2024-02-10,80.87,5
48118344,10,2024-02-01,55.87,3
48119802,14,2024-02-02,5.65,1
48129457,24,2024-02-05,32.80,1
48132532,2,2024-02-01,106.05,4
48135461,19,2024-02-02,5.94,1
48153295,16,2024-02-04,91.92,5
48154767,17,2024-02-02,50.05,3
48164023,27,2024-02-01,76.25,5
48169501,10,2024-02-01,39.99,3
48172597,28,2024-02-06,97.07,4
48173840,16,2024-02-10,60.99,2
48181704,6,2024-02-09,2.04,1
48198311,13,2024-02-09,44.32,2
48223359,19,2024-02-04,55.76,5
48235087,27,2024-02-01,28.56,2
48242503,4,2024-02-01,40.58,2
48242558,25,2024-02-01,33.60,2
48246861,14,2024-02-08,15.92,1
48247303,11,2024-02-10,24.35,1
48247608,18,2024-02-09,52.46,2
48254333,22,2024-02-04,39.95,4
48255076,17,2024-02-05,83.89,5
48258061,17,2024-02-02,46.85,1
48260588,11,2024-02-01,8.38,1
48271111,8,2024-02-09,37.10,1
48281125,22,2024-02-08,33.79,2
48300589,2,2024-02-09,17.42,2
48306263,30,2024-02-08,107.33,4
48318214,14,2024-02-06,100.16,4
48320251,9,2024-02-10,56.69,4
48323521,2,2024-02-01,100.95,5
48326295,13,2024-02-06,60.00,3
48328823,15,2024-02-02,24.42,2
48329350,4,2024-02-09,51.70,5
48333057,18,2024-02-01,61.43,3
48344213,13,2024-02-04,12.66,1
48347231,30,2024-02-09,8.25,2
48348702,11,2024-02-10,59.08,3
48361585,11,2024-02-02,56.04,4
48373170,16,2024-02-04,60.53,3
48375558,1,2024-02-02,90.55,2
48390215,28,2024-02-01,90.67,4
48397219,25,2024-02-09,59.17,4
48406416,23,2024-02-10,0.00,0
48424519,10,2024-02-09,2.55,1
48429246,23,2024-02-10,61.54,5
48429740,16,2024-02-06,46.51,5
48431889,20,2024-02-08,58.94,5
48433045,16,2024-02-08,72.56,3
48446226,14,2024-02-02,67.33,5
48448361,28,2024-02-10,30.52,3
48450417,25,2024-02-02,23.52,2
48468608,29,2024-02-09,73.85,3
48491394,23,2024-02-06,32.78,3
48500930,22,2024-02-09,8.93,2
48506035,26,2024-02-06,47.31,2
48523595,29,2024-02-01,27.45,3
48527512,26,2024-02-01,60.78,3
48528245,29,2024-02-05,26.24,1
48545121,2,2024-02-09,46.60,2
48583349,5,2024-02-09,89.23,5
48588918,28,2024-02-03,1.54,1
48592932,28,2024-02-05,34.87,2
48602425,14,2024-02-03,0.00,0
48604186,3,2024-02-06,4.48,2
48609713,11,2024-02-06,19.90,1
48619694,3,2024-02-09,7.26,1
48627798,21,2024-02-01,45.57,3
48635262,11,2024-02-02,13.49,3
48644768,28,2024-02-01,1.53,1
48647870,25,2024-02-01,73.45,4
48674900,17,2024-02-05,52.85,3
48679885,22,2024-02-02,5.94,1
48711415,18,2024-02-01,85.86,5
48712652,29,2024-02-09,90.61,4
48714134,30,2024-02-01,26.22,1
48734618,2,2024-02-02,99.43,4
48743225,9,2024-02-10,103.62,5
48752716,13,2024-02-07,8.28,2
48781928,5,2024-02-09,10.89,1
48783130,25,2024-02-06,25.57,2
48796867,15,2024-02-04,29.15,5
48800069,12,2024-02-06,24.66,2
48811292,3,2024-02-02,66.42,5
48834261,23,2024-02-06,35.43,3
48842337,25,2024-02-06,19.89,2
48866481,6,2024-02-01,12.27,1
48866924,24,2024-02-10,38.72,2
48867843,20,2024-02-09,47.18,3
48900872,2,2024-02-03,48.45,4
48904978,23,2024-02-01,29.68,1
48913565,9,2024-02-10,25.32,1
48924061,20,2024-02-06,48.10,2
48936797,16,2024-02-08,20.79,3
48952052,21,2024-02-09,32.18,3
48971249,15,2024-02-05,30.73,3
48985104,30,2024-02-02,65.85,4
48987570,18,2024-02-02,40.05,4
49014938,7,2024-02-06,59.06,2
49033919,13,2024-02-10,43.64,2
49036336,3,2024-02-06,22.26,1
49037414,17,2024-02-09,129.54,5
49037767,10,2024-02-09,57.66,3
49043624,11,2024-02-02,51.67,4
49043805,2,2024-02-05,63.27,5
49062555,6,2024-02-01,47.15,1
49066787,6,2024-02-09,108.03,5
49103728,1,2024-02-04,99.28,4
49108323,9,2024-02-06,19.20,2
49116735,11,2024-02-08,9.16,1
49118057,9,2024-02-08,16.07,3
49139196,4,2024-02-10,5.65,1
49141225,24,2024-02-10,44.34,5
49158357,30,2024-02-08,40.79,3
49181174,6,2024-02-03,21.40,1
49187693,23,2024-02-08,22.94,2
49209849,19,2024-02-01,56.07,3
49215335,12,2024-02-08,1.79,1
49219893,26,2024-02-06,50.05,3
49227383,8,2024-02-05,13.02,1
49228913,19,2024-02-06,0.00,0
49233660,5,2024-02-01,6.67,2
49240864,29,2024-02-02,12.78,2
49255253,3,2024-02-02,50.17,5
49266905,17,2024-02-06,109.13,4
49270353,25,2024-02-01,7.70,1
49270612,11,2024-02-04,70.59,5
49271091,21,2024-02-02,51.28,2
49271322,14,2024-02-08,19.48,1
49281551,24,2024-02-01,108.87,3
49314313,13,2024-02-02,83.60,4
49315010,19,2024-02-01,39.80,1
49318959,22,2024-02-08,4.21,1
49320345,18,2024-02-06,68.74,4
49341593,7,2024-02-02,62.42,4
49342132,5,2024-02-05,30.16,1
49345395,30,2024-02-10,72.98,3
49354428,13,2024-02-06,2.25,1
49356329,14,2024-02-06,88.78,4
49359210,20,2024-02-06,33.52,1
49361439,17,2024-02-04,52.46,2
49367833,1,2024-02-03,18.87,1
49375065,26,2024-02-06,15.73,2
49379707,16,2024-02-08,50.85,2
49383674,12,2024-02-10,17.48,1
49395635,10,2024-02-03,26.78,2
49398120,27,2024-02-02,93.52,4
49405261,21,2024-02-01,58.21,3
49420979,5,2024-02-02,1.79,1
49425772,3,2024-02-01,54.79,2
49427098,11,2024-02-03,36.62,3
49431618,30,2024-02-01,13.91,2
49440453,22,2024-02-01,10.89,3
49443504,7,2024-02-06,47.01,4
49448420,29,2024-02-01,25.26,2
49466951,14,2024-02-04,45.19,4
49477673,30,2024-02-09,46.39,5
49482425,22,2024-02-10,77.15,4
49490844,7,2024-02-01,39.54,2
49512103,26,2024-02-06,135.59,5
49518638,15,2024-02-05,38.91,3
49518711,5,2024-02-03,38.42,3
49547445,5,2024-02-02,16.32,2
49553833,9,2024-02-10,45.02,2
49561442,7,2024-02-08,55.63,3
49561464,24,2024-02-04,103.70,5
49565148,19,2024-02-08,33.11,3
49571525,20,2024-02-08,61.59,4
49574639,24,2024-02-02,32.81,3
49578746,15,2024-02-08,55.30,3
49581548,1,2024-02-04,39.41,4
49582669,27,2024-02-06,67.17,3
49590131,20,2024-02-01,0.00,0
49592552,9,2024-02-08,117.04,4
49593638,17,2024-02-02,38.33,2
49596379,16,2024-02-06,57.52,4
49625576,22,2024-02-09,13.83,2
49625762,9,2024-02-05,69.72,4
49676227,12,2024-02-05,10.89,1
49689116,28,2024-02-10,28.39,2
49689951,28,2024-02-02,106.27,4
49691528,14,2024-02-06,120.52,5
49696771,26,2024-02-06,78.92,3
49704393,23,2024-02-01,23.30,3
49713033,28,2024-02-01,11.94,1
49713964,13,2024-02-02,28.38,2
49719310,23,2024-02-05,69.75,2
49730435,1,2024-02-10,50.89,2
49753043,3,2024-02-01,39.29,4
49756724,28,2024-02-05,48.58,2
49763754,18,2024-02-05,60.34,3
49767501,13,2024-02-06,28.68,4
49774648,3,2024-02-04,70.33,4
49805630,26,2024-02-06,95.85,3
49805889,5,2024-02-03,55.76,5
49812532,18,2024-02-01,28.25,1
49817854,23,2024-02-01,99.51,5
49852341,28,2024-02-10,14.61,1
49886782,30,2024-02-10,18.99,1
49901961,13,2024-02-01,27.32,2
49902973,29,2024-02-04,18.01,2
49903337,30,2024-02-05,25.14,2
49904682,21,2024-02-06,30.08,3
49918939,9,2024-02-02,55.47,3
49926243,23,2024-02-02,40.09,3
49947592,19,2024-02-06,46.79,5
49952017,3,2024-02-06,40.74,3
49960541,14,2024-02-06,72.68,4
49965760,16,2024-02-10,24.05,2
50004650,18,2024-02-01,9.87,1
50019474,21,2024-02-06,24.35,1
50026981,27,2024-02-04,9.44,1
50057544,2,2024-02-06,73.16,4
50059174,13,2024-02-03,66.13,4
50080033,22,2024-02-08,2.55,1
50082508,29,2024-02-02,8.18,1
50119630,20,2024-02-08,12.66,1
50122586,12,2024-02-09,38.34,5
50165543,27,2024-02-05,99.83,5
50171801,1,2024-02-09,57.37,3
50172485,3,2024-02-05,25.16,1
50172715,2,2024-02-01,22.10,4
50174526,13,2024-02-10,75.76,5
50179729,13,2024-02-09,0.00,0
50210910,6,2024-02-08,23.86,2
50221510,15,2024-02-06,82.50,4
50229801,2,2024-02-04,39.00,3
50237059,23,2024-02-08,55.62,3
50241098,15,2024-02-05,35.87,3
50253932,23,2024-02-01,40.79,3
50265816,8,2024-02-10,40.14,4
50275718,27,2024-02-06,6.67,2
50325837,2,2024-02-08,45.40,2
50332029,30,2024-02-01,57.97,5
50335598,26,2024-02-02,86.62,5
50337864,8,2024-02-05,92.13,4
50350776,14,2024-02-02,12.28,3
50368760,7,2024-02-06,25.14,1
50375793,30,2024-02-10,40.09,3
50387315,5,2024-02-06,32.92,3
50394311,18,2024-02-02,81.96,4
50453816,16,2024-02-01,16.98,2
50493880,1,2024-02-05,21.40,1
50502726,1,2024-02-09,42.78,4
50507765,2,2024-02-09,21.69,2
50559879,12,2024-02-10,24.91,2
50563961,17,2024-02-06,3.02,1
50589810,24,2024-02-06,82.35,3
50597174,29,2024-02-08,28.14,3
50607541,23,2024-02-03,58.29,5
50610744,14,2024-02-09,107.52,5
50618477,2,2024-02-09,31.06,2
50634458,23,2024-02-02,97.12,5
50666724,27,2024-02-02,44.89,2
50712094,17,2024-02-02,77.92,5
50720969,6,2024-02-01,66.55,4
50722273,11,2024-02-01,48.43,3
